K05386	00196 01100
K05391	04626
K05394	00791 01100 01120
K05395	00270
K05396	00270
K05398	04620 05152
K05399	04620 05132 05152
K05400	04620 05130 05133 05145
K05401	04620 05160 05164 05168
K05402	04620
K05403	04620 05133 05152
K05404	04620 05162 05164
K05405	04060 04620 04621 04623 04630 04640 04672 05020 05132 05133 05134 05142 05143 05144 05146 05152 05162 05164 05166 05168 05200 05202 05323 05332 05410
K05406	04060 04620 04622 04630 04940 05133 05134 05140 05142 05143 05144 05145 05146 05152 05162 05164 05168 05330
K05407	04060 04062
K05408	04060 04062 05132 05142 05323
K05409	04620 05133
K05410	04620 04622 04623 05160 05162 05164 05168 05169
K05411	04620 04622 04623 05133 05160 05162 05164 05168 05169
K05412	04514 04620 04672 04940 05320 05322 05323 05330 05332 05416
K05413	04514 04620 04672 04940 05202 05320 05322 05323 05330 05332 05416
K05414	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05168 05320
K05415	04060 04380 04620 04622 04623 04630 04650 05142 05152 05160 05162 05164 05168
K05416	04060 04062 04620
K05417	04060 04630 04640 05323
K05418	04060 04630
K05419	04060 04630
K05420	04060 04630
K05421	04060 04630
K05422	04060 04630
K05423	04060 04630 04640 05144
K05424	04060 04080 04630 04920
K05425	04060 04620 04622 04630 04940 05133 05134 05140 05142 05143 05145 05146 05152 05162 05164 05168 05330
K05426	04060 04630 05133 05152 05323
K05427	04060 04630 04640 04650 04660 04664 05132 05146 05166 05202 05323
K05428	04060 04630 04640 04660 04664 04672 05310 05320 05330
K05429	04060 04630 04660 04672 04940 05142 05162 05166 05320 05330 05332
K05430	04060 04630 04640 04660 04664 04672 05140 05162 05310 05320 05330
K05431	04060 04630 04640
K05432	04060 04630 05310
K05433	04060 04630 04672 05166 05168 05323
K05434	04060 04630
K05435	04060 04630 04664 05162 05310
K05436	04060 04630
K05437	04060 04630 04640
K05438	04080 04630
K05439	04060 04080 04630
K05440	04060 04622 04630
K05441	04060 04622 04630
K05442	04060 04622 04630
K05443	04060 04630 04660 04672 05133 05140 05142 05143 05144 05145 05146 05150 05152 05169 05310 05320 05322 05330
K05444	04630
K05445	04060 04630
K05446	04060 04630
K05447	04630
K05448	04150 04510 05200 05211 05212 05219 05323
K05449	04060 04150 04510 05200 05211 05212 05219
K05450	04510 04540 04810 05215 05218
K05453	04060 04380 04640 05323
K05454	04060 04640 05200
K05455	04012
K05456	04012
K05457	04012
K05458	04012
K05459	04114 04115 04150 04510 04730 04914 04960 05200 05202 05214 05215 05218 05410 05414
K05460	04060 04510 05144 05200 05211 05218
K05461	04060 04640 04916 05200
K05462	04360
K05463	04360
K05465	05323
K05468	04060 04940 05166 05168
K05469	04060
K05470	04060
K05471	04060
K05472	04060
K05473	04060 04380 05323
K05474	04060
K05475	04060 04672 05323
K05476	04060 04672 05323
K05477	04060 05168
K05478	04060
K05479	04060
K05480	04060
K05482	04060 04621 04623 05132 05134 05143 05144 05152 05164 05323
K05489	04060 05323
K05490	04060
K05493	04060
K05505	04062 05132 05134
K05506	04062 05133 05323
K05507	04062
K05508	04060 04062
K05509	04062
K05510	04062
K05511	04062
K05512	04062
K05513	04062 04672
K05514	04062
K05515	00550
K05522	03410
K05525	01110 01120
K05526	00330
K05528	00513 01100
K05529	00513 01100
K05530	00513 01100
K05531	00513 01100
K05532	00513 01100
K05533	00513 01100
K05534	00513 01100
K05535	00513 01100
K05536	00513 01100
K05537	00513 01100
K05538	00513 00514 01100
K05546	00510 01100 04141
K05547	04080
K05549	00362 00364 00622 01100 01120
K05550	00362 00364 00622 01100 01120
K05551	01056 01110
K05552	01056 01110
K05553	01056 01110
K05554	01056 01110
K05555	01057 01110
K05556	01057 01110
K05572	00190 01100
K05573	00190 01100
K05574	00190 01100
K05575	00190 01100
K05576	00190 01100
K05577	00190 01100
K05578	00190 01100
K05579	00190 01100
K05580	00190 01100
K05581	00190 01100
K05582	00190 01100
K05583	00190 01100
K05584	00190 01100
K05585	00190 01100
K05586	00190 01100
K05587	00190 01100
K05588	00190 01100
K05592	03018
K05597	00250 00330 00471 00910 01100 01110 01120
K05599	00627 01120
K05600	00627 01120
K05601	00910
K05602	00340 01100 01110
K05603	00340
K05604	00330 00340 00410 01100
K05605	00280 00410 00640 01100
K05606	00280 00630 00640 00720 01100 01120
K05607	00280 01100
K05611	05012
K05612	04724 04974
K05613	04724 05014
K05614	04724
K05616	04974
K05617	04724
K05618	04724
K05625	05016
K05627	04520 04810
K05629	04530
K05630	04120
K05631	04530
K05632	04120 04144
K05633	04120 04144
K05634	05020
K05635	04510 04512 05020 05145 05146 05200 05222
K05636	04510 04512 05145 05146 05200 05222
K05637	04510 04512 05145 05146 05200 05222
K05638	04141
K05641	02010 04975
K05642	02010 04142
K05643	02010
K05644	02010
K05645	02010
K05646	02010
K05647	02010
K05648	02010
K05649	02010
K05650	02010
K05651	02010
K05652	02010
K05653	02010 04145 04612 05168 05340
K05654	02010 04145 04612 05168 05340
K05655	02010
K05656	02010 04142
K05657	02010
K05658	02010 04976
K05659	02010 04976
K05660	02010
K05661	02010
K05662	02010
K05663	02010
K05664	02010 04976
K05665	02010 04977
K05666	02010 04976
K05667	02010 04976
K05668	02010
K05669	02010
K05670	02010
K05671	02010
K05672	02010
K05673	02010 04976
K05674	02010
K05675	02010 04146
K05676	02010 04146
K05677	02010 04146
K05678	02010 04146
K05679	02010
K05680	02010
K05681	02010 04976
K05682	02010
K05683	02010 04975 04976
K05684	02010 04975 04976
K05685	02010
K05687	05012
K05688	05012
K05689	04514 04520 05100 05130 05200 05213 05216 05218 05219
K05690	04520 04670
K05691	04520 04530 04670 05100 05200 05213 05412
K05692	04145 04510 04520 04530 04670 04745 04810 05100 05110 05130 05131 05132 05164 05410 05412 05414 05416
K05693	04514 04520
K05694	04520
K05695	04514 04520 04910
K05696	04520 04910
K05697	04520 04630 04650 04660 04662 05140
K05698	04520
K05699	04510 04520 04530 04670 04810 05146 05322 05412
K05700	04510 04520 04670 04810 05100 05131 05146
K05701	04520 04530 04540 05110 05120 05132
K05702	04520 04530 04670
K05703	04360 04380 04510 04520 04650 04660 04664 04725 05020 05130 05162 05416
K05704	04012 04062 04144 04370 04510 04520 04530 04540 04727 04810 04912 05100 05120 05131 05152
K05705	04520 04530
K05706	04520
K05707	04520
K05708	00360 01120
K05709	00360 01120
K05710	00360 00621 01120
K05711	00360 01120
K05712	00360 01120
K05713	00360 01120
K05714	00360 01120
K05717	04510 04512 04810 05100 05146 05200 05222
K05718	04514 04650 04670 04810 05144 05150 05166 05169 05323 05416
K05719	04145 04360 04510 04512 04514 04670 04810 05100 05130 05131 05133 05140 05145 05200 05222 05410 05412 05414
K05720	04810
K05722	04810
K05725	04012 04062 04360 04370 04510 04670 04810 05100 05146 05200 05202 05222
K05726	04062 04510 04670 04810 05100
K05728	05120
K05729	04810 05212
K05730	04062 04510 04650 04660 04662 04664 04666 04670 04810
K05731	04062 04810
K05732	04510 04670 04810
K05733	04012 04360 04510 04660 04810 05211
K05734	04012 04360 04510 04660 04810 05211
K05735	04012 04360 04510 04660 04810 05211
K05736	04012 04360 04510 04660 04810 05211
K05737	04144 04810 05120
K05740	04510 04810 05131
K05741	04810
K05742	04260 04810 04970 04971 04972 04976
K05743	04360 04666 04810
K05744	04360 04666 04810
K05745	04810
K05746	04810
K05747	04062 04520 04666 04810 05100 05130 05131 05132
K05748	04520 04666 04810 05100 05131 05132
K05749	03013 04810
K05750	04810
K05751	04810
K05752	04810
K05753	04520 04666 04810 05100 05131 05132
K05754	04666 04810 05100 05130 05131 05132
K05755	04666 04810 05100 05130 05131 05132
K05756	04666 04810 05100 05130 05131 05132
K05757	04666 04810 05100 05130 05131 05132
K05758	04666 04810 05100 05130 05131 05132
K05759	04810 05131 05132
K05760	04062 04370 04510 04670 04810 05100
K05762	04810
K05763	04670 04810 05162
K05764	04810
K05765	04360 04666 04810 05133
K05766	04810
K05767	04810
K05768	04666 04810
K05769	04810
K05770	04080 05166
K05771	04080
K05772	02010
K05773	02010
K05774	00030
K05776	02010
K05780	02010
K05781	02010
K05783	00362 00364 01100 01120
K05784	00362 00364 00622 01100 01120
K05797	00623 01100 01120
K05813	02010
K05814	02010
K05815	02010
K05816	02010
K05821	00350 00360 00400 00960 01100 01110
K05822	00300 01100 01110
K05823	00300 01100 01110
K05824	00300 01100
K05825	00300 01100
K05827	00300 01100
K05828	00300 00330 01100
K05829	00300 00330
K05830	00300 00330 01100 01110
K05831	00300 01100
K05840	04020 04080 04728
K05842	04620 05133 05142 05160 05164 05168
K05845	02010
K05846	02010
K05847	02010
K05848	00600 01100
K05849	04020 04974
K05850	04020 04970 04972
K05851	00230 05111
K05852	04020 05414
K05853	04020 04972 05010
K05854	04062 04662 04664 04666 04730 05120 05169
K05855	04380 04650 04662 04664 04666 05152 05169
K05856	04380 04650 04660 05166 05340
K05857	00562 01100 04020 04070
K05858	00562 01100 04020 04062 04070 04270 04310 04540 04720 04723 04724 04725 04726 04728 04730 04745 04912 04916 04961 04970 04971 04972 05010 05016 05142 05143 05146
K05859	00562 01100 04012 04020 04070 04370 04650 04664 04666 04670 04722 05110 05120 05169 05200 05214 05223
K05860	00562 01100 04020 04070
K05861	00562 01100 04020 04070 04114
K05862	04020 05012 05016 05164 05166
K05863	04020 05012 05016 05166
K05865	04020 04260 05410 05414
K05866	04010 04110 04914
K05867	04110 04114 04914
K05868	04110 04115 04914
K05869	04020 04380 04720 04722 04725 05031 05034
K05870	04380 04612 04725 04728 04916 04962 05016 05030 05031 05034 05152 05166 05215
K05871	04020 04062 04650 04670 04912
K05872	04660 04662 04722 04920 05169
K05873	00230
K05874	02020 02030
K05875	02020 02030
K05876	02020 02030
K05877	02020 02030
K05878	00561 01100
K05879	00561 01100
K05884	00270 00680 01120
K05887	00400 01100 01110
K05888	00430
K05894	00592 01100
K05895	00860 01100
K05901	00740 00860
K05903	00190
K05906	00900
K05913	00363 01120
K05915	00363 00626 01120
K05916	05132
K05917	00100 01100 01110
K05921	00350 01120
K05928	00130 01100 01110
K05929	00564
K05933	00270 01100 01110
K05934	00860 01100
K05936	00860 01100
K05939	00071 00564
K05940	04146
K05947	00051
K05948	00514 04330
K05954	00900
K05955	00900
K05957	00521 01110
K05964	02020
K05966	02020
K05973	00650
K05979	00680 01120
K05993	01110
K06001	00260 00400 01100 01110
K06002	04974
K06013	00900
K06019	00190
K06027	04721 04727 04962
K06034	00680 01120
K06035	00791 01120
K06042	00860 01100
K06045	00909 01110
K06046	02020
K06051	04330
K06052	04330
K06053	04330 05169
K06054	03460 04330 04950
K06055	04330
K06056	04330 05202
K06057	04330
K06058	04330
K06059	04330 05010 05120
K06060	04330
K06061	04330
K06062	04330 05166
K06063	03040 04330 05169
K06064	04330
K06065	04330 05169
K06066	04330
K06067	04110 04330 05016 05034 05169 05200 05202 05220
K06068	04270 04530
K06069	04144 04530 04910
K06071	05132
K06073	02010
K06074	02010
K06080	02020
K06081	04514 04520 05168
K06082	04520
K06083	04520 04666
K06084	04520
K06085	04520
K06086	03320 04520 04910
K06087	04514 04530 04670 05160
K06088	04514 04530 04670 05130 05160
K06089	04514 04530 04670 05120
K06090	04530
K06091	04530
K06092	04530
K06093	04144 04530
K06094	04530
K06095	04530
K06096	04530
K06097	04530
K06098	04530 05110
K06099	04530
K06100	03015 04530
K06101	00310 04530
K06102	04530
K06103	04530
K06104	04530
K06105	04530
K06106	04530 05100 05130 05131
K06107	04530
K06108	04530
K06109	04530
K06110	04530
K06111	04530
K06112	04530
K06116	00561 01100
K06117	00561 01100
K06118	00520 00561
K06119	00561 01100
K06120	00561
K06121	00561
K06122	00561
K06123	00564 00565 01100
K06124	00564 01100
K06125	00130 01100 01110
K06126	00130 01100 01110
K06127	00130 01100 01110
K06128	00564
K06129	00564 04142
K06130	00564
K06131	00564 01100
K06132	00564 01100
K06133	00770
K06134	00130 01100 01110
K06148	02010
K06151	00030 01100 01120
K06152	00030 01100 01120
K06153	00550
K06159	02010
K06160	02010
K06161	02010
K06170	04330 05010
K06171	04330 05010
K06172	04330 05010
K06187	03440
K06193	00440 01120
K06208	00400 01100 01110
K06209	00400 01100 01110
K06210	00760 01100
K06215	00750
K06223	03430
K06224	04340
K06225	04340 05200 05217
K06226	04340 05200 05217
K06227	04340 05200 05217
K06228	04340 05200 05217
K06229	04340 05200 05217
K06230	04340 05200 05217
K06231	04340 05200 05217
K06232	04340
K06233	04340
K06234	04340
K06235	04340
K06236	04510 04512 04974 05146
K06237	04510 04512 04974 05146 05200 05222
K06238	04510 04512 04974
K06240	04510 04512 05145 05146 05200 05222
K06241	04510 04512 05143 05145 05146 05200 05222
K06243	04510 04512 05145 05146 05200 05222
K06244	04510 04512 05145 05146 05200 05222
K06245	04510 04512 05145 05146 05200 05222
K06246	04510 04512 05145 05146 05200 05222
K06247	04510 04512 05145 05146 05200 05222
K06248	04510 04512
K06249	04510 04512
K06250	04510 04512 04620
K06251	04510 04512
K06252	04510 04512
K06253	04510 04512
K06254	04512
K06255	04512
K06256	04512 04640 05131 05169
K06257	04512 04514 05144
K06258	04512
K06259	03320 04145 04512 04640 04920 04975 05144
K06260	04512 04640
K06261	04512 04640
K06262	04512 04640
K06263	04512 04640
K06264	04512
K06265	04512 05410 05412 05414 05416
K06266	04512
K06267	04512
K06268	04010 04020 04114 04210 04310 04360 04370 04650 04660 04662 04720 04724 05010 05014 05031 05152
K06269	03015 04113 04114 04270 04510 04720 04728 04810 04910 05031 05034 05168
K06270	04270 04510 04720 04810
K06271	04510 05166
K06272	03320 04510 05100 05213
K06273	04510
K06274	04510 04666 04670
K06275	04510
K06276	03320 04150 04510 04910 04960 05213 05215 05223
K06277	04510 04722 04910 05211
K06278	04144 04510 05100 05416
K06279	04012 04062 04510 04650 04722 04910 05034 05100 05214 05220
K06281	00633 01120
K06282	00633 01120
K06316	00510
K06347	02020
K06375	02020
K06441	00680
K06443	00906 01100 01110
K06444	00906 01100 01110
K06445	00071 01100
K06446	00930 01100 01120
K06447	00330
K06448	04640
K06449	04514 04640
K06450	04640 04660 05142 05162 05166 05340
K06451	04640 04660 05142 05162 05166 05340
K06452	04640 04660 05142 05162 05166
K06453	04650 04660 05142
K06454	04514 04612 04640 04660 05340
K06455	04640
K06456	04514
K06457	04640
K06458	04514 04612 04640 04660 05340
K06459	04514 04612 04640 04660 05340
K06460	04640
K06461	04145 04514 04640 04670 04810 05133 05134 05140 05146 05150 05152 05202
K06462	04810 05152
K06463	04145 04380 04650 05140 05150 05152 05322
K06464	04145 04514 04650 04670 04810 05133 05134 05140 05144 05146 05150 05152 05166 05323 05416
K06465	04640 04662 05169 05340
K06466	04640
K06467	04514 04640 04662
K06468	04640 05169
K06469	04640
K06470	04514 04660 04672 04940 05162 05320 05322 05323 05330 05332 05416
K06471	04514 04670 05144
K06472	04145 04380 04666 05140 05150 05152 05322
K06473	04640
K06474	04514 04640
K06475	04640
K06476	04510 04512 04640 04810 05200 05222 05410 05412 05414
K06477	04514 05169
K06478	04514 04660 04666 05340
K06479	04650
K06480	04510 04512 04640 04810 05410 05412 05414
K06481	04145 04510 04512 04640 04810 05200 05222 05410 05412 05414
K06482	04510 04512 04640 04810 05200 05222 05410 05412 05414
K06483	04510 04512 04514 04640 04670 04672 04810 05140 05410 05412 05414
K06484	04145 04510 04512 04640 04810 05100 05131 05133 05410 05412 05414
K06485	04510 04512 04514 04640 04810 05145 05200 05222 05410 05412 05414
K06486	04514
K06487	04145 04510 04512 04514 04810 05200 05222 05410 05412 05414
K06490	04514 04650 04670 05143 05144 05150 05164 05166 05169 05323 05416
K06491	04514 05020
K06492	04514 05169
K06493	04145 04380 04510 04512 04640 04810 05410 05412 05414
K06494	04514 05143 05144
K06495	04514
K06496	04514 05144 05150
K06497	04142
K06498	04145 04380 04640 04666 05140 05150 05152 05202 05322
K06501	04142
K06503	04144 04145 04640
K06504	04662
K06505	04612 05152 05168
K06506	04662 05340
K06507	04662
K06508	04662 05144 05160
K06509	04115
K06512	04380
K06513	04145 05150
K06514	04670
K06516	04612 04650
K06519	04974
K06520	04514 04670
K06521	04360
K06523	04514 04650
K06524	04810
K06525	04510 04512 04810 05410 05412 05414
K06527	04514 04670 05143 05144 05166
K06528	04142 04145 05152
K06529	04360
K06531	04514 04520 05168
K06532	05202
K06533	04514 04670
K06536	05162
K06538	04514 04660 05320 05323
K06539	04514
K06541	04612
K06543	05144
K06544	04514 05150
K06546	04142
K06547	04514
K06548	04514
K06550	04360 04514
K06551	04380
K06558	04145
K06560	04145 05152
K06562	04142
K06563	04145 05152 05162
K06564	04142
K06567	04514
K06571	05202
K06572	04360
K06573	04966
K06574	05144
K06575	05144
K06576	05144
K06582	04650
K06583	04510 04512 04810 05410 05412 05414
K06584	04510 04512 04514 04810 05410 05412 05414
K06585	04510 04512 04514 04810 05410 05412 05414
K06586	04510 04512 04810 05410 05412 05414
K06587	04510 04512 04810 05410 05412 05414
K06588	04145 04510 04512 04810 05410 05412 05414
K06589	04510 04512 04810 05410 05412 05414
K06590	04510 04512 04514 04672 04810 05202 05410 05412 05414
K06591	04510 04512 04514 04810 05410 05412 05414
K06592	04514 04520
K06593	04520
K06594	04810
K06596	02020
K06597	02020
K06598	02020
K06611	00052
K06617	00052
K06618	04110 05166 05169 05200 05212 05214 05215 05218 05219 05220 05222 05223
K06619	04012 04110 04360 04722 05130 05131 05200 05220 05416
K06620	04110 05166 05200 05212 05214 05215 05218 05219 05220 05222 05223
K06621	04110 04115 05166 05200 05212 05214 05218 05219 05220 05223
K06622	04110 05166 05202
K06623	04110
K06624	04110 05162 05169 05200 05202 05215 05220
K06625	04012 04110 04115 05160 05166 05169 05200 05202 05214 05215 05218 05219 05220
K06626	04110 04114 04115 05162 05200 05215 05222
K06627	04110 04914 05169
K06628	04110 04111 04113
K06629	04110
K06630	04110 04114 04722 05169
K06631	04110 04114 04914
K06632	04110
K06633	04110 04114 04914
K06634	03022 03420 04110
K06635	04110 04114 05166
K06636	04110 04111 04113 04114
K06637	04110 05166
K06638	04110 04914
K06639	04110 04111 04113
K06640	03460 04110 04115 05166
K06641	04110 04111 04115 05166
K06642	03450 04110
K06643	04110 04115 04120 04144 05169 05200 05202 05214 05215 05218 05219 05220
K06644	04110 04115 04960
K06645	04110 04914
K06646	04111 04113
K06647	04111
K06648	04011 04111 04113
K06649	04011 04111 04113
K06650	04111 04113
K06651	04111 04113
K06652	04011 04111
K06653	04111
K06654	04111
K06655	04111
K06656	04111
K06657	04111
K06658	04111
K06659	04111 04113
K06660	04111 04113
K06661	04111 04113
K06662	04111 04113
K06663	04111 04113
K06664	04146
K06665	04111
K06666	04111
K06667	04111
K06668	04111
K06669	04110 04111 04113 04114
K06670	04110 04111
K06671	04110 04111 04113
K06672	04111
K06673	04111
K06674	04111
K06675	04111
K06676	04111
K06677	04111
K06678	04111
K06679	04111 04113 04114 05166
K06680	04111
K06681	04111
K06682	04111
K06683	04111 04113
K06684	04111
K06685	04111
K06686	04111
K06687	04111
K06688	04120
K06689	04120 04141
K06691	03050 05169
K06696	03050 04612
K06697	03050 04612
K06698	03050 04612 05160
K06699	03050
K06700	03050
K06704	05010 05120
K06708	04514
K06710	04514 04672
K06713	04514 04660 04672 05340
K06718	00260 01100 01120
K06720	00260 01100 01120
K06724	04360 05166
K06726	02010
K06728	04650 05144
K06735	04514 04530 04670 05120
K06736	04514 05412
K06741	04650
K06742	04650
K06743	04650
K06744	04514 04660
K06745	04514
K06746	04514
K06751	04144 04145 04514 04612 04940 05166 05168 05169 05320 05330 05332 05416
K06752	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05166 05168 05310 05320 05322 05323 05330 05332 05416
K06753	04360
K06754	04360
K06755	04360
K06756	04514
K06757	04514
K06759	04514
K06760	04514
K06765	04360 05200 05210
K06766	04514
K06770	04514
K06771	04514
K06775	04514
K06779	04514 04672
K06780	04514
K06781	04514
K06785	04514 04530 04670 05120
K06786	04530 05120
K06787	04514 04670
K06788	05416
K06793	04514
K06796	04514
K06797	04514
K06809	04514
K06815	04514
K06816	04514
K06820	04360
K06821	04360
K06823	04974
K06838	04360
K06839	04360
K06840	04360
K06841	04360
K06842	04360
K06843	04360
K06844	04360
K06845	04360
K06850	04360
K06854	04640
K06856	04020 04145 04640 04650 04662 04664 04666 04672 05140 05143 05146 05150 05152 05162 05169 05202 05310 05320 05322 05323 05330 05340 05414 05416
K06857	02010
K06858	02010
K06859	00010 00030 00500 00520 01100 01110 01120
K06861	02010
K06862	00680
K06863	00230 01100 01110
K06868	00970
K06912	00361 01120
K06928	00230 00730 01100
K06943	03008
K06965	03015
K06982	00770 01100
K06985	04112
K06989	00760 01100
K07026	00051
K07031	00540
K07091	02010
K07106	00520
K07127	00230 01100 01120
K07130	00380 00630 01100
K07151	00510 00513 01100 04141
K07173	00270 05111
K07178	03008
K07179	03008
K07187	04722 04910 04920 04930 04960
K07188	04910
K07189	04910
K07190	04020 04910
K07191	04910 04920 04930
K07192	04910
K07193	04722 04910
K07194	04910
K07195	04910
K07196	04910
K07197	04910
K07198	04140 04150 04910 04920 05410
K07199	04910 04920 05410
K07200	04910 04920 05410
K07201	04910 05200 05202 05215
K07202	04910 04920 05016
K07203	04012 04150 04910 04920 04930 05200 05214 05215 05221
K07204	04150 04910
K07205	03013 04012 04150 04910 05221
K07206	04150 04910
K07207	04115 04150 04910
K07208	04150 04910
K07209	04010 04062 04210 04380 04620 04621 04622 04623 04660 04662 04722 04910 04920 04930 05120 05131 05142 05145 05160 05164 05166 05169 05200 05212 05215 05220 05221 05222
K07210	04010 04062 04210 04380 04620 04621 04622 04623 04660 04662 04920 05120 05131 05142 05145 05160 05166 05168 05169 05200 05212 05215 05220 05221 05222 05340
K07211	04620 04622 04623 05160 05162 05164 05168
K07213	04978
K07235	04122
K07236	04122
K07237	04122
K07246	00630 00650
K07248	00620 00630 01120
K07249	00830 01100
K07250	00250 00280 00410 00640 00650 01100
K07251	00730 01100
K07252	00510
K07253	00350 00360
K07255	00430
K07256	00430
K07258	00550 01100
K07259	00550
K07260	00550
K07292	04950
K07293	04013 04630 04650 04670 04722 04920 05120 05168 05211 05220
K07294	03320 04920 05160
K07296	03320 04920 04930
K07297	04920
K07298	04150 04920
K07299	04920 04976 05166 05200 05211
K07309	00450
K07310	00450
K07326	05133
K07342	03060 04141 04145 05110
K07345	05133
K07347	05133
K07359	04920 05034
K07360	04650 04660 05340
K07361	04380 04650 04660 04664
K07362	04650 04660 04664 04666
K07363	04062 04660 04670
K07364	04380 04660
K07365	04012 04660 05130
K07366	04660
K07367	04660 04662
K07368	04660 04662 05152
K07369	04660 04662 05152
K07370	04380 04662 04664 05340
K07371	04380 04662 05340
K07372	04540 05412
K07373	04540
K07374	04145 04540 05130
K07375	04145 04540 05130
K07376	04540 04730 04740 04970
K07377	04514
K07378	04514
K07379	04514
K07380	04514
K07381	00902 00903
K07382	00902 00903 01110
K07384	00902 01100 01110
K07385	00902 01100 01110
K07389	05133
K07404	00030 01100 01110 01120
K07405	00500 01100
K07406	00052 00561 00600 00603
K07407	00052 00561 00600 00603
K07408	00140 00380 00830 00980 01100
K07409	00232 00380 00591 00830 00980 00982 01100
K07410	00140 00380 00980
K07411	00232 00830 00980 00982 00983 01100
K07412	00590 00830 00980 00982 01100
K07413	00590 00591 00830 00980 00982 01100 04726
K07414	00980 00982 04726
K07415	00590 00591 00980 00982 01100
K07416	00980
K07418	00590 00591 01100 04726
K07419	00100 01100
K07420	00980
K07422	00590 01100
K07424	00140 00591 00627 00830 00980 00982 00983 01100 01120
K07425	00071 00590 00830 01100 03320 04270
K07428	04726
K07430	00120 00140
K07431	00120 01100 03320
K07432	00510 00513 01100
K07433	00140 01100
K07434	00140 01100
K07436	00100 01100
K07437	00830
K07438	00100 01100 05152
K07439	00120
K07440	00120
K07441	00510 00513 01100
K07456	03430
K07462	03410 03430 03440
K07466	03030 03420 03430 03440 03460
K07508	00062 00071 00280 00362 01100 01110 01120
K07509	00062 00071 00280 00362 01100 01110 01120
K07511	00062 00071 00280 00310 00362 00380 00410 00627 00640 00650 00930 01100 01110 01120
K07512	00062 01100
K07513	00071 00280 00362 00592 01040 01100 01110 01120 03320 04146
K07514	00071 00280 00310 00362 00380 00410 00627 00640 00650 00930 01100 01120 03320 04146
K07515	00062 00071 00280 00310 00362 00380 00410 00627 00640 00650 00930 01040 01100 01110 01120
K07516	00071 00720 01100 01120
K07518	00650
K07519	00624 01100 01120
K07520	04360
K07521	04360
K07522	04360
K07523	04360
K07524	04360
K07525	04360
K07526	04360
K07527	04360
K07528	04360
K07529	04360
K07530	04360
K07531	04360
K07532	04270 04360 04810 05152
K07534	00362 01120
K07535	00362 01120
K07536	00362 01120
K07537	00362 01100 01120
K07538	00362 01100 01120
K07539	00362 01100 01120
K07540	00623 01100 01120
K07541	00563 01100
K07542	00563 01100
K07543	00623 01100 01120
K07544	00623 01100 01120
K07545	00623 01100 01120
K07546	00623 01100 01120
K07547	00623 01100 01120
K07548	00623 01100 01120
K07549	00623 01100 01120
K07550	00623 01100 01120
K07553	00600 01100
K07562	03008 03013
K07573	03018
K07587	00970
K07590	03010
K07593	04930 04950 04973
K07594	04930 04950
K07595	04930 04950
K07596	05150
K07597	05412
K07601	05412
K07603	04974
K07606	05169
K07607	05014
K07610	05410 05412 05414
K07632	00514 00601 01100
K07633	00601 01100
K07634	00601 01100
K07635	00514 00601 01100
K07636	02020
K07637	02020
K07638	02020
K07639	02020
K07640	02020
K07641	02020
K07642	02020
K07643	02020
K07644	02020
K07645	02020
K07646	02020
K07647	02020
K07648	02020
K07649	02020
K07650	02020
K07651	02020
K07652	02020
K07653	02020
K07654	02020
K07655	02020
K07656	02020
K07657	02020
K07658	02020
K07659	02020
K07660	02020
K07661	02020
K07662	02020
K07663	02020
K07664	02020
K07665	02020
K07666	02020
K07667	02020
K07668	02020
K07669	02020
K07670	02020
K07671	02020
K07672	02020
K07673	02020
K07674	02020
K07675	02020
K07676	02020
K07677	02020
K07678	02020
K07679	02020 05133
K07680	02020
K07681	02020
K07682	02020
K07683	02020
K07684	02020
K07685	02020
K07686	02020
K07687	02020
K07688	02020
K07689	02020
K07690	02020 05133
K07691	02020
K07692	02020
K07693	02020
K07694	02020
K07695	02020
K07696	02020
K07697	02020
K07698	02020
K07699	02020
K07700	02020
K07701	02020
K07702	02020
K07703	02020
K07704	02020
K07705	02020
K07706	02020
K07707	02020
K07708	02020
K07709	02020
K07710	02020
K07711	02020
K07712	02020
K07713	02020
K07714	02020
K07715	02020
K07716	02020 04112
K07717	02020
K07718	02020
K07719	02020
K07720	02020
K07732	00740 01100
K07747	05010
K07748	00100 01100
K07750	00100 01100
K07751	00480 01100
K07753	01040 04146
K07758	00750 01100
K07763	04912
K07765	04141
K07768	02020
K07769	02020
K07770	02020
K07771	02020
K07772	02020
K07773	02020
K07774	02020
K07775	02020
K07776	02020
K07777	02020
K07778	02020
K07779	00532 00920
K07780	02020
K07781	02020
K07782	02020
K07783	02020
K07784	02020
K07785	02020
K07786	02020
K07787	02020
K07788	02020
K07789	02020
K07790	02020
K07792	02020
K07793	02020
K07794	02020
K07795	02020
K07796	02020
K07797	02020
K07798	02020
K07799	02020
K07800	02020
K07801	02020
K07803	02020
K07804	02020
K07805	02020
K07806	00520 01110 02020
K07808	00534
K07809	00534
K07810	02020
K07811	02020
K07813	02020
K07816	00230
K07817	04940
K07818	04650 04940 05320 05330 05332 05416
K07819	00601 01100
K07820	00601 01100
K07823	00362 01120
K07824	00362 00627 01100 01120
K07825	04062 04723 04724 04725 04726 04727 04728 04742 05032 05034
K07826	04062 04723 04724 04725 04726 04727 04728 05032 05034
